challenge	difficulty	qubits	method	method_family	source_sessions	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
36_6	very easy	36	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=71; snapped=35
36_6	very easy	36	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=71; snapped=35
36_6	very easy	36	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:36_6	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_cpu_all
36_6	very easy	36	collector_snapshot	collector	quantum_peak_session	collector_selected:36_6	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
36_6	very easy	36	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-36_6.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-36_6.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	167.304611640051	graph_ordered_mps_fallback
36_6	very easy	36	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:36_6:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-36_6.quimb_tree_graph_mps.json	quantum-junction	801d2ef			25			167.304611640051	collector priority 80
40_16	easy	40	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	128				classification=stable_mps; completed=6/6; exact_match=False; matches_previous=True; settings=baseline:4096/bd64x2; more_bond:8192/bd128x2; more_shots:8192/bd64x2
40_16	easy	40	aer_mps_pilot	mps	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_16:4	stable_high_config	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
40_16	easy	40	aer_mps_pilot	mps	tree_tensor_sim_session	mps_distill_pilot	stable_high_config	../quantum-junction-tree-tensor/agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction-tree-tensor	019dc8c		4096	64			8.270506580670675	ok_trials=6; expected=6
40_16	easy	40	aer_mps_pilot	mps	quantum_peak_session,tree_tensor_sim_session	mps_distill_pilot	stable_high_config	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			8.270506580670675	ok_trials=6; expected=6
40_16	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_16.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	14.317755942698568	graph_ordered_mps_fallback
40_16	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_16.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	113.16224776301533	graph_ordered_mps_fallback
40_16	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_16.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	20.78738672658801	graph_ordered_mps_fallback
40_16	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_16.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	190.49741486413404	graph_ordered_mps_fallback
40_16	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_16.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	18.278228944167495	graph_ordered_mps_fallback
40_16	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_16.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	171.54370445106179	graph_ordered_mps_fallback
40_16	easy	40	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=262; snapped=364
40_16	easy	40	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=262; snapped=364
40_16	easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_16	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
40_16	easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_16	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
40_16	easy	40	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-40_16.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-40_16.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		1205.1742309890687	peaked circuit MPO/MPS marginal candidate
40_16	easy	40	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-40_16.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-40_16.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		1205.1742309890687	peaked circuit MPO/MPS marginal candidate
40_16	easy	40	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	670.6548004739889	graph_ordered_mps_fallback
40_16	easy	40	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_16:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			670.6548004739889	collector priority 80
40_16	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260606	weighted_spectral	412.6593729609158	graph_ordered_mps_fallback
40_16	easy	40	quimb_fast_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_16:3	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction	801d2ef			73			412.6593729609158	collector priority 50
40_16	easy	40	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-40_16.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	406.0428800773807	graph_ordered_mps_fallback
40_16	easy	40	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_16:1	unknown	outputs/tree_tensor_sim/all/json/challenge-40_16.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			406.0428800773807	collector priority 90
40_16	easy	40	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-40_16.tno	started	outputs/tno_sim_cpu/json/challenge-40_16.tno.json	quantum-junction	6a48044	numpy		32				local-late
40_16	easy	40	tno_contract_core_gpu	tno	tno_contract_core_gpu	challenge-40_16.tno	error	outputs/tno_sim_gpu/json/challenge-40_16.tno.json	quantum-junction	6a48044	cuda		32			91.15532078605611	OutOfMemoryError
40_17	easy	40	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	128				classification=stable_mps; completed=6/6; exact_match=False; matches_previous=True; settings=baseline:4096/bd64x2; more_bond:8192/bd128x2; more_shots:8192/bd64x2
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	9.6171117099002	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	66.59454671293497	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	9.59608400799334	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	61.259260756429285	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	10.554726814385504	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	70.94335257215425	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	13.800639051944017	graph_ordered_mps_fallback
40_17	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_17.tree_tensor_mps:trial8:greedy:bd128:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260612	greedy	84.19628609484062	graph_ordered_mps_fallback
40_17	easy	40	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=207; snapped=329
40_17	easy	40	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=207; snapped=329
40_17	easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_17	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
40_17	easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_17	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
40_17	easy	40	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-40_17.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-40_17.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		623.4191418460105	peaked circuit MPO/MPS marginal candidate
40_17	easy	40	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-40_17.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-40_17.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		623.4191418460105	peaked circuit MPO/MPS marginal candidate
40_17	easy	40	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	1275.6358355300035	graph_ordered_mps_fallback
40_17	easy	40	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_17:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction	801d2ef			250			1275.6358355300035	collector priority 80
40_17	easy	40	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260606	weighted_spectral	299.76804796792567	graph_ordered_mps_fallback
40_17	easy	40	quimb_fast_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_17:4	unknown	outputs/tree_tensor_sim/fast_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction	801d2ef			200			299.76804796792567	collector priority 50
40_17	easy	40	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	157.80208567599766	graph_ordered_mps_fallback
40_17	easy	40	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_17:1	unknown	outputs/tree_tensor_sim/all/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction	801d2ef			251			157.80208567599766	collector priority 90
40_17	easy	40	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-40_17.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	169.21006372000556	graph_ordered_mps_fallback
40_17	easy	40	quimb_rcm_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:40_17:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	quantum-junction	801d2ef			57			169.21006372000556	collector priority 55
40_17	easy	40	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-40_17.tno	started	outputs/tno_sim_cpu/json/challenge-40_17.tno.json	quantum-junction	6a48044	numpy		32				local-late
40_17	easy	40	tno_contract_core_gpu	tno	tno_contract_core_gpu	challenge-40_17.tno	started	outputs/tno_sim_gpu/json/challenge-40_17.tno.json	quantum-junction	6a48044	cuda		32				local-late
40_18	easy	40	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	128				classification=stable_mps; completed=6/6; exact_match=False; matches_previous=True; settings=baseline:4096/bd64x2; more_bond:8192/bd128x2; more_shots:8192/bd64x2
40_18	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_18.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_18.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	24.32002810400445	graph_ordered_mps_fallback
40_18	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_18.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_18.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	227.82903939200332	graph_ordered_mps_fallback
40_18	easy	40	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-40_18.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_18.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	29.81692211801419	graph_ordered_mps_fallback
40_18	easy	40	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=349; snapped=549
40_18	easy	40	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=349; snapped=549
40_18	easy	40	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:40_18	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
40_18	easy	40	collector_snapshot	collector	quantum_peak_session	collector_selected:40_18	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
40_18	easy	40	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-40_18.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-40_18.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		1455.72325036861	peaked circuit MPO/MPS marginal candidate
40_18	easy	40	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-40_18.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-40_18.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		1455.72325036861	peaked circuit MPO/MPS marginal candidate
